,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
1,polarity,RF,1.0000000000000002,0.7168117414430624,pairwise,,70.19584059715271,1.1111764908
2,polarity,RF,1.0000000000000002,0.7715167498104595,cosine,,70.19584059715271,1.1111764908
3,polarity,RF,1.0,0.9116948869633251,spacy,,70.19584059715271,1.1111764908
0,polarity,RF,0.9375,0.5079365079365079,l0,,79.68855452537537,1.1036975384
1,polarity,RF,0.8955324150715727,0.3112574675270537,pairwise,,79.68855452537537,1.1036975384
2,polarity,RF,0.9428090415820632,0.4714045207910316,cosine,,79.68855452537537,1.1036975384
3,polarity,RF,0.9921099550373967,0.8059880758500113,spacy,,79.68855452537537,1.1036975384
0,polarity,RF,0.6857142857142857,0.2,l0,,115.97327971458435,1.1074531078
1,polarity,RF,0.5297337948384737,0.3360969272762574,pairwise,,115.97327971458435,1.1074531078
2,polarity,RF,0.6681531047810609,0.4999999999999999,cosine,,115.97327971458435,1.1074531078
3,polarity,RF,0.9308618665858073,0.6479983101096742,spacy,,115.97327971458435,1.1074531078
0,polarity,RF,0.625,0.8035714285714286,l0,,64.00529551506042,1.1116368771
